CBSA,CBSA Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting,Number of Sites Reporting Min-Max,Number of Sites Reporting Z-score,Year,Month,Day,Day of Week
66,66,2022-05-15,37,0,2,24-019-9991,2,0.2,-0.18034812328358962,2022,5,15,6
175,175,2022-09-02,,2,2,08-077-0020,2,0.2,-0.18034812328358962,2022,9,2,4
110,110,2022-03-18,43,0,2,48-251-0003,6,1.0000000000000002,2.1179124026462404,2022,3,18,4
229,229,2022-02-28,38,0,2,33-005-0007,1,0.0,-0.7549132547660471,2022,2,28,0
457,457,2022-06-30,24,0,4,15-003-0010,3,0.4000000000000001,0.39421700819886785,2022,6,30,3
311,311,2022-02-09,39,0,2,12-021-0004,1,0.0,-0.7549132547660471,2022,2,9,2
258,258,2022-01-25,52,2,4,21-067-0012,1,0.0,-0.7549132547660471,2022,1,25,1
414,419,2022-08-13,7,0,3,04-017-1002,1,0.0,-0.7549132547660471,2022,8,13,5
261,261,2022-01-14,30,0,2,05-119-1002,2,0.2,-0.18034812328358962,2022,1,14,4
43,43,2022-01-13,40,0,2,33-007-4001,1,0.0,-0.7549132547660471,2022,1,13,3
32,32,2022-02-20,31,0,4,55-111-0007,1,0.0,-0.7549132547660471,2022,2,20,6
495,495,2022-05-01,87,2,2,04-027-8011,1,0.0,-0.7549132547660471,2022,5,1,6
123,123,2022-01-02,38,0,6,38-007-0002,1,0.0,-0.7549132547660471,2022,1,2,6
337,337,2022-03-11,26,0,2,12-005-0006,1,0.0,-0.7549132547660471,2022,3,11,4
145,145,2022-05-28,183,3,4,41-039-0060,6,1.0000000000000002,2.1179124026462404,2022,5,28,5
124,124,2022-01-28,6,0,6,20-057-0002,1,0.0,-0.7549132547660471,2022,1,28,4
494,494,2022-05-05,39,0,2,06-101-0004,2,0.2,-0.18034812328358962,2022,5,5,3
485,485,2022-05-06,33,0,2,42-081-0100,2,0.2,-0.18034812328358962,2022,5,6,4
321,321,2022-02-18,22,0,4,09-011-0124,1,0.0,-0.7549132547660471,2022,2,18,4
85,85,2022-02-04,75,2,4,06-007-4001,4,0.6000000000000001,0.9687821396813253,2022,2,4,4
263,263,2022-08-31,58,2,2,48-183-0001,1,0.0,-0.7549132547660471,2022,8,31,2
143,143,2022-01-23,,0,4,42-049-0003,1,0.0,-0.7549132547660471,2022,1,23,6
386,386,2022-01-21,55,2,4,06-067-0006,6,1.0000000000000002,2.1179124026462404,2022,1,21,4
301,301,2022-03-07,30,0,2,47-089-0002,1,0.0,-0.7549132547660471,2022,3,7,0
160,160,2022-09-17,40,0,2,55-039-0006,1,0.0,-0.7549132547660471,2022,9,17,5
283,283,2022-01-11,30,0,2,47-157-0075,5,0.8,1.5433472711637828,2022,1,11,1
395,401,2022-06-01,71,2,6,06-069-0003,6,1.0000000000000002,2.1179124026462404,2022,6,1,2
7,7,2022-06-22,39,0,2,36-001-0012,3,0.4000000000000001,0.39421700819886785,2022,6,22,2
490,490,2022-07-28,46,0,6,09-015-9991,1,0.0,-0.7549132547660471,2022,7,28,3
100,100,2022-06-25,74,2,6,18-005-0007,2,0.2,-0.18034812328358962,2022,6,25,5
216,216,2022-06-29,35,0,2,12-031-0106,6,1.0000000000000002,2.1179124026462404,2022,6,29,2
260,260,2022-04-27,47,0,2,31-109-0016,1,0.0,-0.7549132547660471,2022,4,27,2
12,12,2022-05-25,49,0,2,48-381-9991,2,0.2,-0.18034812328358962,2022,5,25,2
391,396,2022-09-18,43,0,2,49-035-3013,6,1.0000000000000002,2.1179124026462404,2022,9,18,6
326,326,2022-06-03,27,0,2,53-067-0013,1,0.0,-0.7549132547660471,2022,6,3,4
289,289,2022-05-18,80,2,6,21-013-0002,1,0.0,-0.7549132547660471,2022,5,18,2
436,436,2022-03-28,32,0,2,06-077-3005,3,0.4000000000000001,0.39421700819886785,2022,3,28,0
95,95,2022-04-29,24,0,4,48-041-1086,1,0.0,-0.7549132547660471,2022,4,29,4
176,176,2022-04-29,46,0,2,26-081-0022,2,0.2,-0.18034812328358962,2022,4,29,4
266,266,2022-08-06,27,0,2,18-019-0008,2,0.2,-0.18034812328358962,2022,8,6,5
275,275,2022-03-06,48,0,2,39-167-0004,1,0.0,-0.7549132547660471,2022,3,6,6
333,333,2022-06-07,47,0,2,21-139-0003,2,0.2,-0.18034812328358962,2022,6,7,1
434,434,2022-02-08,59,2,4,42-027-0100,2,0.2,-0.18034812328358962,2022,2,8,1
446,446,2022-06-27,45,0,2,20-177-0013,1,0.0,-0.7549132547660471,2022,6,27,0
415,420,2022-06-06,37,0,4,22-015-0008,2,0.2,-0.18034812328358962,2022,6,6,0
458,458,2022-02-25,20,0,4,36-065-2001,1,0.0,-0.7549132547660471,2022,2,25,4
270,270,2022-04-14,36,0,4,13-021-0012,2,0.2,-0.18034812328358962,2022,4,14,3
266,266,2022-09-13,26,0,2,18-019-0008,1,0.0,-0.7549132547660471,2022,9,13,1
148,148,2022-05-21,48,0,6,18-163-0021,6,1.0000000000000002,2.1179124026462404,2022,5,21,5
415,420,2022-07-29,33,0,6,22-015-0008,2,0.2,-0.18034812328358962,2022,7,29,4
222,222,2022-02-19,17,0,3,29-097-0003,1,0.0,-0.7549132547660471,2022,2,19,5
156,156,2022-01-03,43,0,2,32-019-0006,1,0.0,-0.7549132547660471,2022,1,3,0
270,270,2022-09-29,30,0,2,13-021-0012,1,0.0,-0.7549132547660471,2022,9,29,3
73,73,2022-07-27,48,0,2,49-021-0005,1,0.0,-0.7549132547660471,2022,7,27,2
155,155,2022-04-06,,0,2,05-143-0006,2,0.2,-0.18034812328358962,2022,4,6,2
71,72,2022-05-25,45,0,2,56-025-0100,2,0.2,-0.18034812328358962,2022,5,25,2
325,325,2022-07-11,100,2,2,40-109-1037,6,1.0000000000000002,2.1179124026462404,2022,7,11,0
46,46,2022-04-07,43,0,2,06-027-0002,6,1.0000000000000002,2.1179124026462404,2022,4,7,3
360,360,2022-08-31,90,2,2,49-049-4001,2,0.2,-0.18034812328358962,2022,8,31,2
47,47,2022-08-12,48,0,4,38-065-0002,2,0.2,-0.18034812328358962,2022,8,12,4
310,310,2022-06-10,49,0,2,45-051-0008,1,0.0,-0.7549132547660471,2022,6,10,4
123,123,2022-08-13,40,0,4,38-007-0002,1,0.0,-0.7549132547660471,2022,8,13,5
15,15,2022-01-09,34,0,2,26-161-9991,2,0.2,-0.18034812328358962,2022,1,9,6
107,107,2022-03-08,27,0,4,41-003-0013,1,0.0,-0.7549132547660471,2022,3,8,1
179,179,2022-04-01,44,0,2,08-123-0013,3,0.4000000000000001,0.39421700819886785,2022,4,1,4
102,102,2022-06-28,25,0,2,33-013-1007,1,0.0,-0.7549132547660471,2022,6,28,1
165,165,2022-06-25,101,4,2,18-003-0002,2,0.2,-0.18034812328358962,2022,6,25,5
4,4,2022-07-10,50,0,2,39-153-0026,5,0.8,1.5433472711637828,2022,7,10,6
458,458,2022-07-13,14,0,4,36-065-2001,1,0.0,-0.7549132547660471,2022,7,13,2
191,191,2022-07-10,38,0,4,42-043-0401,3,0.4000000000000001,0.39421700819886785,2022,7,10,6
193,193,2022-05-15,31,0,2,51-165-0003,1,0.0,-0.7549132547660471,2022,5,15,6
11,11,2022-06-06,51,2,2,42-013-0801,1,0.0,-0.7549132547660471,2022,6,6,0
78,78,2022-03-06,60,2,4,54-039-0020,2,0.2,-0.18034812328358962,2022,3,6,6
423,428,2022-02-10,37,0,4,45-083-0011,1,0.0,-0.7549132547660471,2022,2,10,3
130,130,2022-04-10,42,0,2,37-145-0003,2,0.2,-0.18034812328358962,2022,4,10,6
403,408,2022-06-05,40,0,2,13-051-0021,1,0.0,-0.7549132547660471,2022,6,5,6
263,263,2022-03-12,44,0,2,48-183-0001,1,0.0,-0.7549132547660471,2022,3,12,5
270,270,2022-06-14,52,2,4,13-021-0012,1,0.0,-0.7549132547660471,2022,6,14,1
187,187,2022-02-22,18,0,4,24-043-0009,1,0.0,-0.7549132547660471,2022,2,22,1
344,344,2022-05-30,0,0,4,46-065-0003,1,0.0,-0.7549132547660471,2022,5,30,0
492,492,2022-06-02,47,0,4,42-133-0008,2,0.2,-0.18034812328358962,2022,6,2,3
8,8,2022-05-20,52,2,3,35-001-1013,6,1.0000000000000002,2.1179124026462404,2022,5,20,4
241,240,2022-07-13,37,0,2,22-055-0007,2,0.2,-0.18034812328358962,2022,7,13,2
276,276,2022-04-12,31,0,2,27-083-4210,1,0.0,-0.7549132547660471,2022,4,12,1
465,465,2022-07-23,74,2,6,34-011-0007,1,0.0,-0.7549132547660471,2022,7,23,5
302,302,2022-02-26,0,0,4,16-057-0005,1,0.0,-0.7549132547660471,2022,2,26,5
121,121,2022-04-29,44,0,2,19-153-1579,3,0.4000000000000001,0.39421700819886785,2022,4,29,4
161,161,2022-05-09,64,2,2,08-069-0007,4,0.6000000000000001,0.9687821396813253,2022,5,9,0
257,257,2022-05-21,34,0,2,23-001-0014,2,0.2,-0.18034812328358962,2022,5,21,5
291,291,2022-01-19,35,0,2,27-003-1002,6,1.0000000000000002,2.1179124026462404,2022,1,19,2
261,261,2022-05-25,41,0,2,05-119-0007,2,0.2,-0.18034812328358962,2022,5,25,2
434,434,2022-06-06,67,2,2,42-027-0100,2,0.2,-0.18034812328358962,2022,6,6,0
211,211,2022-01-29,48,0,4,19-103-2001,1,0.0,-0.7549132547660471,2022,1,29,5
97,97,2022-03-25,36,0,2,29-019-0011,1,0.0,-0.7549132547660471,2022,3,25,4
164,164,2022-01-13,32,0,4,40-135-9021,1,0.0,-0.7549132547660471,2022,1,13,3
128,128,2022-06-18,,0,2,27-137-0034,5,0.8,1.5433472711637828,2022,6,18,5
415,420,2022-01-12,40,0,4,22-015-0008,2,0.2,-0.18034812328358962,2022,1,12,2
52,52,2022-06-07,49,0,2,33-015-0014,6,1.0000000000000002,2.1179124026462404,2022,6,7,1
326,326,2022-01-25,44,0,4,53-067-0013,1,0.0,-0.7549132547660471,2022,1,25,1
74,74,2022-05-06,57,2,4,19-113-0040,2,0.2,-0.18034812328358962,2022,5,6,4
38,38,2022-09-14,32,0,4,55-027-0001,1,0.0,-0.7549132547660471,2022,9,14,2
93,93,2022-03-07,39,0,2,19-045-0021,2,0.2,-0.18034812328358962,2022,3,7,0
273,273,2022-02-03,36,0,2,33-011-5001,1,0.0,-0.7549132547660471,2022,2,3,3
374,374,2022-02-16,35,0,2,56-013-0232,4,0.6000000000000001,0.9687821396813253,2022,2,16,2
39,39,2022-04-18,41,0,2,53-073-0005,2,0.2,-0.18034812328358962,2022,4,18,0
423,428,2022-04-15,51,2,2,45-083-0009,2,0.2,-0.18034812328358962,2022,4,15,4
404,409,2022-09-18,11,0,1,42-015-0011,1,0.0,-0.7549132547660471,2022,9,18,6
459,459,2022-01-08,41,0,4,13-185-0003,1,0.0,-0.7549132547660471,2022,1,8,5
33,33,2022-01-15,34,0,2,25-001-0002,1,0.0,-0.7549132547660471,2022,1,15,5
259,259,2022-01-31,93,2,4,39-003-0009,1,0.0,-0.7549132547660471,2022,1,31,0
317,317,2022-09-30,27,0,2,36-103-0044,6,1.0000000000000002,2.1179124026462404,2022,9,30,4
325,325,2022-06-11,67,2,2,40-109-1037,5,0.8,1.5433472711637828,2022,6,11,5
245,245,2022-06-10,24,0,3,04-015-1003,1,0.0,-0.7549132547660471,2022,6,10,4
303,303,2022-06-21,16,0,4,53-025-1002,2,0.2,-0.18034812328358962,2022,6,21,1
39,39,2022-06-15,19,0,4,53-073-0019,1,0.0,-0.7549132547660471,2022,6,15,2
417,422,2022-08-27,32,0,4,19-193-0021,1,0.0,-0.7549132547660471,2022,8,27,5
21,21,2022-05-02,19,0,4,39-009-0003,1,0.0,-0.7549132547660471,2022,5,2,0
454,454,2022-04-23,40,0,2,01-125-0011,2,0.2,-0.18034812328358962,2022,4,23,5
470,470,2022-02-20,40,0,2,48-309-1037,1,0.0,-0.7549132547660471,2022,2,20,6
448,448,2022-05-17,31,0,2,26-019-0003,1,0.0,-0.7549132547660471,2022,5,17,1
375,376,2022-01-14,38,0,4,37-131-0003,1,0.0,-0.7549132547660471,2022,1,14,4
109,109,2022-03-21,49,0,2,12-091-0002,1,0.0,-0.7549132547660471,2022,3,21,0
411,416,2022-07-02,42,0,2,55-117-0009,2,0.2,-0.18034812328358962,2022,7,2,5
436,436,2022-02-24,41,0,4,06-077-2010,3,0.4000000000000001,0.39421700819886785,2022,2,24,3
43,43,2022-06-28,27,0,2,33-007-4002,1,0.0,-0.7549132547660471,2022,6,28,1
325,325,2022-05-26,49,0,2,40-087-1074,6,1.0000000000000002,2.1179124026462404,2022,5,26,3
405,410,2022-02-22,10,0,4,31-157-0004,1,0.0,-0.7549132547660471,2022,2,22,1
115,115,2022-08-03,64,2,6,39-113-0037,5,0.8,1.5433472711637828,2022,8,3,2
121,121,2022-08-25,32,0,2,19-153-0030,2,0.2,-0.18034812328358962,2022,8,25,3
464,464,2022-06-07,45,0,2,18-083-9991,1,0.0,-0.7549132547660471,2022,6,7,1
239,242,2022-02-19,23,0,4,41-061-0123,2,0.2,-0.18034812328358962,2022,2,19,5
218,218,2022-05-12,71,2,2,55-105-0030,1,0.0,-0.7549132547660471,2022,5,12,3
120,120,2022-02-12,61,2,1,08-031-0002,6,1.0000000000000002,2.1179124026462404,2022,2,12,5
33,33,2022-02-14,36,0,2,25-001-0002,1,0.0,-0.7549132547660471,2022,2,14,0
130,130,2022-08-09,38,0,2,37-145-0003,2,0.2,-0.18034812328358962,2022,8,9,1
475,475,2022-03-25,36,0,2,19-017-0011,2,0.2,-0.18034812328358962,2022,3,25,4
257,257,2022-08-10,18,0,2,23-001-0014,2,0.2,-0.18034812328358962,2022,8,10,2
6,6,2022-05-12,13,0,4,41-043-2002,4,0.6000000000000001,0.9687821396813253,2022,5,12,3
475,475,2022-05-24,39,0,2,19-017-0011,2,0.2,-0.18034812328358962,2022,5,24,1
32,32,2022-08-30,37,0,4,55-111-0007,1,0.0,-0.7549132547660471,2022,8,30,1
414,419,2022-08-05,,0,3,04-017-1002,1,0.0,-0.7549132547660471,2022,8,5,4
434,434,2022-10-19,2,0,1,42-027-0100,1,0.0,-0.7549132547660471,2022,10,19,2
235,235,2022-04-18,23,0,4,41-035-0004,1,0.0,-0.7549132547660471,2022,4,18,0
224,224,2022-04-11,,0,6,15-009-0025,1,0.0,-0.7549132547660471,2022,4,11,0
112,112,2022-01-13,7,0,1,51-143-0005,1,0.0,-0.7549132547660471,2022,1,13,3
458,458,2022-01-25,38,0,4,36-065-2001,1,0.0,-0.7549132547660471,2022,1,25,1
495,495,2022-08-12,48,0,2,04-027-8011,1,0.0,-0.7549132547660471,2022,8,12,4
379,381,2022-06-25,44,0,2,56-037-0300,6,1.0000000000000002,2.1179124026462404,2022,6,25,5
269,269,2022-06-16,55,2,4,51-680-0015,1,0.0,-0.7549132547660471,2022,6,16,3
241,240,2022-06-27,39,0,2,22-055-0007,2,0.2,-0.18034812328358962,2022,6,27,0
59,59,2022-05-21,38,0,2,46-011-0003,1,0.0,-0.7549132547660471,2022,5,21,5
280,280,2022-05-03,29,0,2,40-121-0415,1,0.0,-0.7549132547660471,2022,5,3,1
238,239,2022-06-25,41,0,2,55-063-0012,1,0.0,-0.7549132547660471,2022,6,25,5
448,448,2022-03-23,38,0,2,26-019-0003,1,0.0,-0.7549132547660471,2022,3,23,2
207,207,2022-06-21,60,2,4,01-089-0014,3,0.4000000000000001,0.39421700819886785,2022,6,21,1
237,237,2022-08-13,28,0,4,18-067-0004,1,0.0,-0.7549132547660471,2022,8,13,5
437,437,2022-07-30,28,0,2,13-055-0001,1,0.0,-0.7549132547660471,2022,7,30,5
336,336,2022-01-15,51,2,2,12-009-4001,2,0.2,-0.18034812328358962,2022,1,15,5
143,143,2022-08-28,31,0,4,42-049-0003,1,0.0,-0.7549132547660471,2022,8,28,6
383,383,2022-08-10,18,0,4,13-115-0003,1,0.0,-0.7549132547660471,2022,8,10,2
167,167,2022-05-10,44,0,2,01-055-0011,2,0.2,-0.18034812328358962,2022,5,10,1
61,61,2022-07-18,27,0,4,13-127-0006,1,0.0,-0.7549132547660471,2022,7,18,0
361,361,2022-01-30,11,0,3,08-101-0015,1,0.0,-0.7549132547660471,2022,1,30,6
361,361,2022-08-13,19,0,3,08-101-0015,1,0.0,-0.7549132547660471,2022,8,13,5
74,74,2022-06-08,48,0,2,19-113-0040,2,0.2,-0.18034812328358962,2022,6,8,2
350,350,2022-06-13,45,0,4,72-113-0004,1,0.0,-0.7549132547660471,2022,6,13,0
345,345,2022-06-20,62,2,4,42-003-0064,6,1.0000000000000002,2.1179124026462404,2022,6,20,0
69,70,2022-02-14,44,0,2,35-015-0010,2,0.2,-0.18034812328358962,2022,2,14,0
283,283,2022-04-12,40,0,4,28-033-0002,6,1.0000000000000002,2.1179124026462404,2022,4,12,1
395,401,2022-07-10,41,0,2,06-069-0003,6,1.0000000000000002,2.1179124026462404,2022,7,10,6
210,210,2022-05-12,84,2,2,18-011-0001,6,1.0000000000000002,2.1179124026462404,2022,5,12,3
292,292,2022-09-05,77,2,4,38-101-0003,1,0.0,-0.7549132547660471,2022,9,5,0
460,460,2022-07-08,34,0,2,06-095-3003,2,0.2,-0.18034812328358962,2022,7,8,4
381,380,2022-04-05,41,0,2,23-013-0004,1,0.0,-0.7549132547660471,2022,4,5,1
159,159,2022-06-24,48,0,2,45-031-0003,2,0.2,-0.18034812328358962,2022,6,24,4
50,50,2022-03-14,45,0,2,18-055-0001,2,0.2,-0.18034812328358962,2022,3,14,0
146,146,2022-02-02,28,0,2,06-023-1004,1,0.0,-0.7549132547660471,2022,2,2,2
161,161,2022-07-07,46,0,2,08-069-0007,4,0.6000000000000001,0.9687821396813253,2022,7,7,3
443,443,2022-07-03,51,2,4,48-037-1031,1,0.0,-0.7549132547660471,2022,7,3,6
396,402,2022-05-01,37,0,4,72-033-0004,3,0.4000000000000001,0.39421700819886785,2022,5,1,6
71,72,2022-04-25,44,0,2,56-025-0100,2,0.2,-0.18034812328358962,2022,4,25,0
178,178,2022-06-05,8,0,4,30-013-0001,1,0.0,-0.7549132547660471,2022,6,5,6
204,204,2022-04-18,36,0,4,22-057-0004,1,0.0,-0.7549132547660471,2022,4,18,0
215,215,2022-03-28,44,0,2,56-039-1011,4,0.6000000000000001,0.9687821396813253,2022,3,28,0
78,78,2022-05-29,36,0,2,54-039-0020,2,0.2,-0.18034812328358962,2022,5,29,6
311,311,2022-05-03,31,0,2,12-021-0004,1,0.0,-0.7549132547660471,2022,5,3,1
345,345,2022-10-24,26,0,3,42-007-0014,2,0.2,-0.18034812328358962,2022,10,24,0
232,232,2022-09-11,8,0,4,51-520-0006,1,0.0,-0.7549132547660471,2022,9,11,6
397,403,2022-06-10,57,2,4,06-079-2007,6,1.0000000000000002,2.1179124026462404,2022,6,10,4
288,288,2022-03-24,23,0,2,18-091-0005,3,0.4000000000000001,0.39421700819886785,2022,3,24,3
5,5,2022-03-07,55,2,4,13-095-0007,1,0.0,-0.7549132547660471,2022,3,7,0
411,416,2022-06-03,48,0,2,55-117-0006,2,0.2,-0.18034812328358962,2022,6,3,4
130,130,2022-06-07,48,0,2,37-063-0015,2,0.2,-0.18034812328358962,2022,6,7,1
75,75,2022-01-24,40,0,4,53-041-0004,1,0.0,-0.7549132547660471,2022,1,24,0
269,269,2022-04-29,25,0,4,51-680-0015,1,0.0,-0.7549132547660471,2022,4,29,4
62,62,2022-04-11,42,0,2,36-063-1006,5,0.8,1.5433472711637828,2022,4,11,0
316,316,2022-07-05,50,0,4,22-071-0012,6,1.0000000000000002,2.1179124026462404,2022,7,5,1
307,307,2022-08-27,40,0,2,18-035-0010,2,0.2,-0.18034812328358962,2022,8,27,5
339,339,2022-01-29,43,0,2,04-007-0010,3,0.4000000000000001,0.39421700819886785,2022,1,29,5
470,470,2022-05-17,43,0,2,48-309-1037,1,0.0,-0.7549132547660471,2022,5,17,1
458,458,2022-01-22,44,0,4,36-065-2001,1,0.0,-0.7549132547660471,2022,1,22,5
438,438,2022-01-15,30,0,4,36-067-1015,2,0.2,-0.18034812328358962,2022,1,15,5
214,214,2022-04-06,18,0,4,47-113-0010,1,0.0,-0.7549132547660471,2022,4,6,2
255,255,2022-05-09,48,0,6,42-075-0101,1,0.0,-0.7549132547660471,2022,5,9,0
476,476,2022-05-03,36,0,2,46-029-0002,1,0.0,-0.7549132547660471,2022,5,3,1
216,216,2022-04-15,54,2,4,12-031-0032,6,1.0000000000000002,2.1179124026462404,2022,4,15,4
255,255,2022-04-13,49,0,4,42-075-0101,1,0.0,-0.7549132547660471,2022,4,13,2
180,180,2022-01-04,54,2,4,55-009-0005,1,0.0,-0.7549132547660471,2022,1,4,1
386,386,2022-06-02,44,0,2,06-061-2003,6,1.0000000000000002,2.1179124026462404,2022,6,2,3
412,417,2022-03-08,23,0,4,53-045-0007,1,0.0,-0.7549132547660471,2022,3,8,1
10,10,2022-04-28,45,0,2,42-095-0025,3,0.4000000000000001,0.39421700819886785,2022,4,28,3
178,178,2022-06-12,6,0,4,30-013-0001,1,0.0,-0.7549132547660471,2022,6,12,6
4,4,2022-09-29,15,0,6,39-153-0017,3,0.4000000000000001,0.39421700819886785,2022,9,29,3
239,242,2022-02-14,25,0,4,41-061-0123,2,0.2,-0.18034812328358962,2022,2,14,0
229,229,2022-04-08,38,0,2,33-005-0007,1,0.0,-0.7549132547660471,2022,4,8,4
377,377,2022-04-28,39,0,2,27-109-5008,1,0.0,-0.7549132547660471,2022,4,28,3
330,330,2022-03-10,44,0,2,21-091-0012,2,0.2,-0.18034812328358962,2022,3,10,3
461,461,2022-03-03,37,0,2,46-027-0001,1,0.0,-0.7549132547660471,2022,3,3,3
254,254,2022-05-07,54,2,2,40-031-0651,1,0.0,-0.7549132547660471,2022,5,7,5
70,71,2022-03-01,38,0,2,32-510-0020,1,0.0,-0.7549132547660471,2022,3,1,1
476,476,2022-03-11,33,0,2,46-029-0002,1,0.0,-0.7549132547660471,2022,3,11,4
283,283,2022-07-05,42,0,6,28-033-0002,2,0.2,-0.18034812328358962,2022,7,5,1
12,12,2022-08-11,77,2,2,48-381-9991,2,0.2,-0.18034812328358962,2022,8,11,3
458,458,2022-04-19,4,0,4,36-065-2001,1,0.0,-0.7549132547660471,2022,4,19,1
81,81,2022-06-13,45,0,4,51-003-0001,1,0.0,-0.7549132547660471,2022,6,13,0
93,93,2022-03-23,33,0,4,19-045-0019,2,0.2,-0.18034812328358962,2022,3,23,2
55,55,2022-02-05,22,0,4,30-031-0019,2,0.2,-0.18034812328358962,2022,2,5,5
37,37,2022-08-11,33,0,2,48-245-1035,6,1.0000000000000002,2.1179124026462404,2022,8,11,3
91,91,2022-07-07,30,0,2,28-011-0002,1,0.0,-0.7549132547660471,2022,7,7,3
456,456,2022-02-11,77,2,2,48-423-0007,1,0.0,-0.7549132547660471,2022,2,11,4
409,414,2022-03-25,61,2,2,12-055-0003,1,0.0,-0.7549132547660471,2022,3,25,4
173,173,2022-06-22,,0,2,08-045-0012,2,0.2,-0.18034812328358962,2022,6,22,2
100,100,2022-06-30,90,2,2,18-005-0007,2,0.2,-0.18034812328358962,2022,6,30,3
227,227,2022-06-14,92,2,4,20-209-0021,6,1.0000000000000002,2.1179124026462404,2022,6,14,1
334,334,2022-01-03,17,0,3,32-023-0014,4,0.6000000000000001,0.9687821396813253,2022,1,3,0
178,178,2022-04-15,17,0,4,30-013-0001,1,0.0,-0.7549132547660471,2022,4,15,4
338,338,2022-06-12,35,0,2,54-107-1002,1,0.0,-0.7549132547660471,2022,6,12,6
203,203,2022-03-24,,0,4,05-051-0003,1,0.0,-0.7549132547660471,2022,3,24,3
460,460,2022-07-11,39,0,2,06-095-3003,2,0.2,-0.18034812328358962,2022,7,11,0
122,122,2022-01-11,,2,4,26-163-0015,6,1.0000000000000002,2.1179124026462404,2022,1,11,1
174,174,2022-04-27,30,0,4,31-079-0005,1,0.0,-0.7549132547660471,2022,4,27,2
468,468,2022-02-02,72,2,6,06-107-2003,3,0.4000000000000001,0.39421700819886785,2022,2,2,2
403,408,2022-08-09,23,0,2,13-051-0021,2,0.2,-0.18034812328358962,2022,8,9,1
332,332,2022-01-05,39,0,2,06-111-0009,5,0.8,1.5433472711637828,2022,1,5,2
4,4,2022-03-24,38,0,2,39-133-1001,5,0.8,1.5433472711637828,2022,3,24,3
445,445,2022-01-19,33,0,4,39-095-0024,1,0.0,-0.7549132547660471,2022,1,19,2
237,237,2022-08-23,33,0,4,18-067-0004,1,0.0,-0.7549132547660471,2022,8,23,1
174,174,2022-07-03,35,0,4,31-079-0005,1,0.0,-0.7549132547660471,2022,7,3,6
382,382,2022-03-18,43,0,2,37-065-0099,1,0.0,-0.7549132547660471,2022,3,18,4
362,362,2022-04-01,13,0,4,53-075-0003,3,0.4000000000000001,0.39421700819886785,2022,4,1,4
490,490,2022-02-16,58,2,4,25-027-0023,4,0.6000000000000001,0.9687821396813253,2022,2,16,2
221,221,2022-04-10,37,0,2,42-021-0011,1,0.0,-0.7549132547660471,2022,4,10,6
343,343,2022-01-12,115,4,2,04-013-5100,6,1.0000000000000002,2.1179124026462404,2022,1,12,2
158,158,2022-05-16,46,0,2,26-049-2001,2,0.2,-0.18034812328358962,2022,5,16,0
297,297,2022-01-17,31,0,3,26-115-0951,2,0.2,-0.18034812328358962,2022,1,17,0
402,407,2022-03-18,32,0,4,06-097-0004,4,0.6000000000000001,0.9687821396813253,2022,3,18,4
165,165,2022-08-21,35,0,4,18-183-0003,2,0.2,-0.18034812328358962,2022,8,21,6
149,149,2022-07-07,9,0,0,02-090-0034,1,0.0,-0.7549132547660471,2022,7,7,3
180,180,2022-05-29,67,2,2,55-061-0002,3,0.4000000000000001,0.39421700819886785,2022,5,29,6
274,274,2022-05-05,38,0,2,55-071-0007,1,0.0,-0.7549132547660471,2022,5,5,3
371,371,2022-06-07,87,2,2,32-031-1007,6,1.0000000000000002,2.1179124026462404,2022,6,7,1
237,237,2022-03-31,31,0,2,18-067-0004,1,0.0,-0.7549132547660471,2022,3,31,3
338,338,2022-06-08,44,0,2,54-107-1002,1,0.0,-0.7549132547660471,2022,6,8,2
430,388,2022-07-13,49,0,6,49-053-0130,2,0.2,-0.18034812328358962,2022,7,13,2
441,441,2022-06-19,22,0,4,35-055-0005,1,0.0,-0.7549132547660471,2022,6,19,6
7,7,2022-04-18,37,0,2,36-091-0004,3,0.4000000000000001,0.39421700819886785,2022,4,18,0
333,333,2022-02-22,33,0,4,21-145-1024,1,0.0,-0.7549132547660471,2022,2,22,1
52,52,2022-04-26,38,0,2,33-015-0018,6,1.0000000000000002,2.1179124026462404,2022,4,26,1
199,199,2022-04-10,34,0,4,15-001-1012,6,1.0000000000000002,2.1179124026462404,2022,4,10,6
4,4,2022-01-21,22,0,4,39-153-0017,1,0.0,-0.7549132547660471,2022,1,21,4
74,74,2022-05-09,49,0,4,19-113-0040,2,0.2,-0.18034812328358962,2022,5,9,0
460,460,2022-05-04,44,0,2,06-095-3003,3,0.4000000000000001,0.39421700819886785,2022,5,4,2
348,348,2022-05-19,61,2,3,16-005-0015,1,0.0,-0.7549132547660471,2022,5,19,3
300,300,2022-04-22,49,0,2,54-061-0003,1,0.0,-0.7549132547660471,2022,4,22,4
196,196,2022-08-13,49,0,2,30-049-0004,2,0.2,-0.18034812328358962,2022,8,13,5
374,374,2022-01-13,48,0,2,56-013-0099,4,0.6000000000000001,0.9687821396813253,2022,1,13,3
107,107,2022-01-08,35,0,4,41-003-0013,1,0.0,-0.7549132547660471,2022,1,8,5
96,96,2022-08-29,64,2,2,08-041-0016,4,0.6000000000000001,0.9687821396813253,2022,8,29,0
193,193,2022-05-19,44,0,2,51-165-0003,1,0.0,-0.7549132547660471,2022,5,19,3
